rating,reviews,amenities,price,country,bathrooms,beds,guests,toiles,bedrooms,studios,latitude,longitude
4.9,141.0,"Garden view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private pool,Pets allowed,Private patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",18843, Indonesia,1,3,4,0,2,0,-8.4356426,115.4754816
4.89,379.0,"Canal view,River view,Waterfront,Kitchen,Free parking on premises,Private hot tub,Free washer – In building,Free dryer – In building,Window AC unit,Private patio or balcony",20220, United States,1,1,2,0,1,0,30.2655322,-94.1991444
4.87,277.0,"Free parking on premises,Pets allowed,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",37239, Norway,0,1,2,1,1,0,61.4521759,5.8571725
4.6,10.0,"Bay view,Beach view,Waterfront,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Shared pool – available all year, open 24 hours, infinity, sun loungers,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",9475, Indonesia,1,2,4,0,1,0,-8.4034735,116.1008768
4.99,199.0,"Kitchen,Wifi,Free parking on premises,Pets allowed,TV,Free washer – In unit,Free dryer – In unit,Patio or balcony,Shared backyard – Fully fenced,Luggage drop-off allowed",50332, United States,1,2,2,0,1,0,33.3943282,-104.5229518
4.78,91.0,"Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private pool,75"" HDTV with Amazon Prime Video, Disney+, Hulu, Netflix,EV charger – level 2,Washing machine,Dryer,Security cameras on property",260972, United States,5,3,8,0,4,0,34.1350358,-116.315277
4.68,53.0,"Free parking on premises,Private patio or balcony,Garden,Hair dryer,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",8730, France,0,1,2,0,1,0,47.8547125,5.7073536
4.88,50.0,"Mountain view,Wifi,Dedicated workspace,Free parking on premises,Air conditioning,Shared garden,Hair dryer,Fire pit,Refrigerator,Microwave",12850, United States,1,2,4,0,1,0,37.0818022,-80.1342066
4.89,85.0,"Desert view,Mountain view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,AC – split-type ductless system,Private patio or balcony,Private backyard – Fully fenced",10748, United States,1,1,4,0,1,0,36.4322586,-105.5751437
4.95,310.0,"Kitchen,Wifi,Free parking on premises,TV,Washing machine,Dryer,Portable air conditioning,Private patio or balcony,Indoor fireplace: gas,Security cameras on property",14933, United States,1,2,3,0,2,0,44.0581728,-121.3153096
4.96,177.0,"Kitchen,Wifi,Free parking on premises,Hot tub,TV,Patio or balcony,Garden,Refrigerator,Microwave,Long-term stays allowed",14991, United Kingdom,1,3,4,0,1,0,51.6754422,-4.9144858
4.92,299.0,"Kitchen,Free parking on premises,Patio or balcony,Garden,Indoor fireplace,Hair dryer,Refrigerator,Record player,Long-term stays allowed,Security cameras on property",16128, United Kingdom,1,1,2,0,1,0,51.3574644,-0.1736269
0.0,1.0,"Wifi,Free parking on premises,Garden,Luggage drop-off allowed,Breakfast,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",2739, India,1,2,2,0,1,0,11.9940723,79.8034857
4.85,123.0,"Desert view,Mountain view,Kitchen,Free parking on premises,Pets allowed,Central air conditioning,Garden,Indoor fireplace,Fire pit,Unavailable: Smoke alarmSmoke alarm",11673, United States,1,3,4,0,1,0,35.8087903,-115.6244105
4.9,100.0,"Kitchen,Free parking on premises,Portable air conditioning,Window AC unit,Garden – Fully fenced,Indoor fireplace: wood-burning,Fire pit,Long-term stays allowed",11015, United States,1,5,6,0,1,0,36.8053375,-93.466579
5.0,4.0,"Mountain view,Sea view,Waterfront,Kitchen,Wifi,Dedicated workspace,Private hot tub,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",10990, Panama,2,5,5,0,2,0,9.3433208,-82.2429908
4.96,370.0,"Garden view,Wifi,Dedicated workspace,Free parking on premises,24"" HDTV with Amazon Prime Video, Disney+, Fire TV, Netflix,Portable air conditioning,Private backyard – Fully fenced,Luggage drop-off allowed,Travel cot,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",7492, United States,1,1,2,0,1,0,37.6774238,-113.061827
4.73,364.0,"Beach access,Kitchen,Wifi,Free parking on premises,Private pool,TV with standard cable/satellite,AC – split-type ductless system,Private patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",29552, Mexico,2,2,4,0,2,0,21.2371906,-86.7350001
4.78,50.0,"Garden view,Wifi,Free parking on premises,Shared outdoor pool,Washing machine,Shared backyard – Not fully fenced,Luggage drop-off allowed,Refrigerator,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",12275, Indonesia,1,2,2,0,2,0,-8.767766,115.1740095
4.99,277.0,"Kitchen,Wifi,Dedicated workspace,Free parking on premises,50"" HDTV with Amazon Prime Video, Fire TV, Hulu, Netflix, Roku,Free washer – In unit,Free dryer – In unit,Central air conditioning,Private patio or balcony,Security cameras on property",23664, United States,1,2,4,0,1,0,31.2046542,-97.3003176
4.9,234.0,"Breakfast,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",39218, Peru,1,1,1,0,1,0,-13.2292798,-72.2646684
4.86,380.0,"Kitchen,Free parking on premises,Pets allowed,Private patio or balcony,Private backyard – Not fully fenced,Indoor fireplace: wood-burning,Fire pit,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",27531, United States,0,1,2,0,1,0,47.1121302,-116.39266
0.0,1.0,"Kitchen,Free on-street parking,Pets allowed,TV,Lift,Bath,Patio or balcony,Refrigerator,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",9379, Portugal,1,2,4,0,1,0,37.0970567,-8.4711093
4.84,130.0,"Garden view,Kitchen,Dedicated workspace,Free parking on premises,Pets allowed,Private patio or balcony,Shared backyard – Fully fenced,Travel cot,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",4554, Mexico,1,2,3,0,1,0,21.3841409,-99.3264604
4.9,30.0,"Beach access – Beachfront,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private hot tub,Sauna,Pets allowed,Central air conditioning,Patio or balcony",28788, Norway,2,1,2,0,1,0,70.11667,20.06667
4.85,39.0,"Wifi,Dedicated workspace,Free parking on premises,Shared pool,Sauna,Pets allowed,TV,Air conditioning,Private patio or balcony,Security cameras on property",29874, United States,1,1,2,0,1,0,34.1350358,-116.315277
4.95,255.0,"Kitchen,Wifi,Free parking on premises,TV with Amazon Prime Video, Netflix, Roku,Central air conditioning,Private patio or balcony,Private backyard – Not fully fenced,Hair dryer,Refrigerator,Security cameras on property",24322, United States,1,3,6,0,2,0,29.3872254,-94.992736
4.93,140.0,"Kitchen,Wifi,Dedicated workspace,Free parking on premises,Shared pool,Pets allowed,TV,Washing machine,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",16878, Spain,1,3,4,0,1,0,40.0,-4.0
4.75,64.0,"Kitchen,Wifi,Free parking on premises,HDTV,Central air conditioning,AC – split-type ductless system,Bath,Patio or balcony,Garden,Hair dryer,Security cameras on property",55835, United States,3,5,12,0,5,0,30.5736134,-97.8567339
4.95,19.0,"Lake view,Waterfront,Wifi,Dedicated workspace,Free parking on premises,EV charger,Paid washer – In building,Paid dryer – In building,Central air conditioning,Private patio or balcony",18550, Netherlands,1,1,2,0,0,0,52.4574236,4.6111981
4.95,780.0,"Desert view,Mountain view,Kitchen,Wifi – 31 Mbps,Free parking on premises,Refrigerator,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",11071, United States,0,1,3,1,1,0,29.321586,-103.616019
4.94,252.0,"Waterfront,Kitchen,Wifi,Free parking on premises,Private hot tub,Pets allowed,TV,Washing machine,Dryer,Security cameras on property",17879, United States,1,1,4,0,1,0,36.5092119,-86.8849984
4.85,78.0,"Kitchen,Wifi,Free parking on premises,Private hot tub,Pets allowed,HDTV,Patio or balcony,Garden,Luggage drop-off allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",13678, United Kingdom,1,1,4,0,1,0,52.7876576,1.4188314
4.84,121.0,"Bay view,Mountain view,Kitchen,Free parking on premises,Washing machine,Air conditioning,Private patio or balcony,Garden,Hair dryer,Refrigerator",20233, Australia,1,1,2,0,1,0,-42.8292911,147.6068962
4.95,73.0,"Garden view,River view,Waterfront,Kitchen,Wifi – 25 Mbps,Dedicated workspace,Free carport on premises,59"" HDTV with standard cable/satellite, Roku,Free washer – In unit,Free dryer – In unit",17520, United States,2,3,4,0,2,0,29.9591183,-82.9281833
4.96,473.0,"Kitchen,Free parking on premises,Private hot tub,Private patio or balcony,Garden,Refrigerator,Breakfast,Smoking allowed,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",11794, New Zealand,1,1,2,0,1,0,-40.9576475,176.036055
5.0,186.0,"Waterfront,Kitchen,Wifi,Free parking on premises,Air conditioning,Bath,Private patio or balcony,Garden,Indoor fireplace,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",31420, Australia,1,1,2,0,1,0,-32.5980702,149.5886383
4.86,205.0,"Waterfront,Kitchen,Free parking on premises,TV,Washing machine,Dryer,Air conditioning,Patio or balcony,Garden,Hair dryer",23557, United Kingdom,1,2,3,0,1,0,50.6710482,-1.3327111
4.96,28.0,"Mountain view,Valley view,Kitchen,Wifi,Free driveway parking on premises – 1 space,Private backyard – Fully fenced,Fire pit,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",5537, Czechia,1,1,2,0,1,0,50.405371,14.3013154
4.66,32.0,"Kitchen,Wifi,Free parking on premises,Pets allowed,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",3110, Peru,1,1,2,0,1,0,-13.4210472,-71.850496
0.0,1.0,"Free parking on premises,Hot tub,Breakfast,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",23077, France,1,1,2,0,1,0,49.2596789,2.7151668
0.0,2.0,"Beach access – Beachfront,Wifi,Dedicated workspace,Free parking on premises,Pool,Air conditioning,Patio or balcony,Garden,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",63778, Mexico,1,1,2,0,1,0,15.851434,-96.9396029
5.0,13.0,"Kitchen,Dedicated workspace,Free parking on premises,TV,Private patio or balcony,Private backyard – Fully fenced,Hair dryer,Refrigerator,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",20080, Chile,2,7,6,0,3,0,-34.5,-71.0
4.93,213.0,"Kitchen,Wifi,Free parking on premises,Pets allowed,Washing machine,Dryer,Air conditioning,Hair dryer,Long-term stays allowed",16074, United States,1,1,2,0,1,0,30.3117621,-104.023146
4.96,119.0,"Desert view,Mountain view,Free parking on premises,Garden,Indoor fireplace,Breakfast,Long-term stays allowed",24122, United States,0,1,2,0,0,1,35.9363252,-111.6948197
4.99,103.0,"Mountain view,Kitchen,Wifi,Free parking on premises,HDTV,Central air conditioning,Private patio or balcony,Private backyard – Not fully fenced,Luggage drop-off allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",17686, United States,1,1,2,0,1,0,48.202158,-114.315321
4.83,69.0,"Kitchen,Wifi,Free parking on premises,Private pool,Private hot tub,Pets allowed,TV with standard cable/satellite,Washing machine,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",34178, Mexico,4,6,12,0,3,0,18.7653308,-99.2338981
4.72,25.0,"Park view,Wifi,Free parking on premises,Pets allowed,Garden,Long-term stays allowed,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",9690, United Kingdom,0,2,4,0,1,0,52.0941323,1.3199383
4.9,232.0,"Kitchen,Wifi,Free parking on premises,Pets allowed,Patio or balcony,Hair dryer,Refrigerator,Microwave,Long-term stays allowed",17453, United States,1,3,4,0,0,0,37.3228934,-122.0322895
5.0,8.0,"Free parking on premises,Luggage drop-off allowed,Breakfast,Smoking allowed,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",4560, Belize,1,1,2,0,1,0,16.27153,-88.95437
4.99,143.0,"Mountain view,Kitchen,Wifi,Free parking on premises,Shared hot tub,TV,Free washer – In unit,Free dryer – In unit,Private patio or balcony,Garden",27362, United States,1,2,4,0,1,0,43.8144799,-111.160207
4.95,175.0,"Wifi,Free parking on premises,Pets allowed,Air conditioning,Garden,Hair dryer,Refrigerator,Microwave,Breakfast,Long-term stays allowed",12850, United States,1,1,2,0,1,0,37.0818022,-80.1342066
5.0,21.0,"Kitchen,Wifi,Free parking on premises,TV,Washing machine,Private patio or balcony,Luggage drop-off allowed,Travel cot,Children’s books and toys,High chair",32569, United Kingdom,2,5,6,0,3,0,51.2800275,1.0802533
4.92,12.0,"Free parking on premises,Hot tub,Patio or balcony,Breakfast,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",26802, France,0,1,2,1,1,0,47.5260327,7.0020752
4.81,16.0,"Free parking on premises,Indoor fireplace,Fire pit,Long-term stays allowed",15951, United Kingdom,1,1,2,0,0,0,52.1895852,-3.5091557
4.96,163.0,"Mountain view,Wifi,Free parking on premises,Pets allowed,Air conditioning,Patio or balcony,Garden,Hair dryer,Refrigerator,Microwave",12850, United States,1,1,4,0,1,0,37.0818022,-80.1342066
4.74,62.0,"Waterfront,Kitchen,Wifi,Free parking on premises,Pool,Gym,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",10580,Panama,1,1,2,0,1,0,8.559559,-81.1308434
4.99,259.0,"Mountain view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,TV,Free washer – In building,Free dryer,Window AC unit",9233, United States,1,1,2,0,1,0,38.8368777,-107.8568294
4.9,484.0,"Kitchen,Wifi,Free parking on premises,Private hot tub,TV,Washing machine,Bath,Private patio or balcony,Garden,Indoor fireplace",13290, Australia,1,4,5,0,2,0,-41.68414,146.67624
4.57,7.0,"City skyline view,Garden view,Wifi,Free parking on premises,Pets allowed,Central air conditioning,Indoor fireplace: wood-burning,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",13208, United States,2,2,4,0,2,0,30.2711286,-97.7436995
4.85,73.0,"Garden view,Mountain view,Kitchen,Wifi,Free parking on premises,Private pool,Pets allowed,Dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",29332, Indonesia,1,1,2,0,1,0,-8.4646476,115.4482101
4.98,45.0,"Lake access,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,Private patio or balcony,Garden,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",9204, South Africa,1,1,2,0,1,0,-33.546977,20.72753
4.87,126.0,"Garden view,Wifi,Dedicated workspace,Free parking on premises,Private hot tub,TV,AC – split-type ductless system,Bath,Private patio or balcony,Security cameras on property",28737, United States,1,2,2,0,2,0,33.6795531,-84.4393724
4.94,329.0,"Wifi,Free parking on premises,Pets allowed,Patio or balcony,Garden,Hair dryer,Refrigerator,Breakfast,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",32303, Indonesia,1,2,4,0,1,0,-8.4356426,115.4754816
5.0,140.0,"Garden view,Park view,Kitchen,Wifi,Free driveway parking on premises,Private hot tub,50"" HDTV with cable/satellite TV, standard cable/satellite,Free washer – In building,Free dryer – In building,Security cameras on property",30098, United States,1,2,4,0,2,0,33.4254134,-95.9470459
4.75,139.0,"Wifi,Dedicated workspace,Free parking on premises,Private hot tub,Air conditioning,Private patio or balcony,Refrigerator,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",13703, Costa Rica,1,1,2,0,1,0,10.4716839,-84.644436
4.94,67.0,"Wifi,Dedicated workspace,Free parking on premises,Private pool,Private hot tub,TV,Air conditioning,Private patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",27647, Indonesia,1,1,2,0,1,0,-8.4143074,115.313147
4.79,213.0,"Kitchen,Free parking on premises,Pets allowed,TV,Garden,Indoor fireplace,Refrigerator,Microwave,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",8699, France,1,3,4,0,1,0,47.2797159,1.3811918
4.89,177.0,"Ocean view,Waterfront,Free parking on premises,TV,Air conditioning,Private patio or balcony",68313, United States,1,1,2,0,1,0,24.5548262,-81.8020722
4.94,110.0,"Wifi,Free parking on premises,Private hot tub,Pets allowed,Patio or balcony,Garden,Luggage drop-off allowed,Hair dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",43070, Indonesia,1,2,4,0,2,0,-8.4356426,115.4754816
4.91,118.0,"Mountain view,River view,Kitchen,Wifi,Free parking on premises,40"" TV with Roku,Air conditioning,Private patio or balcony,Hair dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",18311, United States,1,1,2,0,1,0,35.8672932,-83.5657167
4.92,716.0,"Lake access,Kitchen,Wifi,Free parking on premises,Private hot tub,Shared sauna,TV with standard cable/satellite,Lift,Air conditioning,Security cameras on property",21090, United States,1,1,2,0,0,0,28.7397163,-81.1150616
5.0,45.0,"Mountain view,Valley view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private hot tub,Private sauna,55"" HDTV with standard cable/satellite,Security cameras on property",82612, United States,2,5,8,0,3,0,37.9374939,-107.812285
4.75,4.0,"Beach access,Wifi,Free parking on premises,Bath,Garden,Fire pit,Refrigerator,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",7790, Netherlands,1,1,2,0,1,0,51.8587463,5.4118529
4.93,193.0,"Waterfront,Kitchen,Wifi,Free parking on premises,Pets allowed,TV,Free washer – In unit,Dryer,Private backyard – Not fully fenced,Indoor fireplace: wood-burning",28882, United States,1,10,12,0,2,0,46.4649011,-111.9866584
4.84,532.0,"Garden view,Kitchen,Free parking on premises,Pets allowed,TV,Air conditioning,Indoor fireplace,Fire pit,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",8571, United States,0,1,2,1,1,0,35.8460396,-86.3921096
